chap_num,verse_num,token_num,token_str,term_str
43,12,1,Who,who
43,12,2,created,created
43,12,3,all,all
43,12,4,the,the
43,12,5,pairs;,pairs
43,12,6,and,and
43,12,7,provided,provided
43,12,8,you,you
43,12,9,with,with
43,12,10,"ships,",ships
43,12,11,and,and
43,12,12,animals,animals
43,12,13,on,on
43,12,14,which,which
43,12,15,you,you
43,12,16,ride.,ride
43,13,0,That,that
43,13,1,you,you
43,13,2,may,may
43,13,3,mount,mount
43,13,4,their,their
43,13,5,"backs,",backs
43,13,6,and,and
43,13,7,remember,remember
43,13,8,the,the
43,13,9,favor,favor
43,13,10,of,of
43,13,11,your,your
43,13,12,Lord,lord
43,13,13,as,as
43,13,14,you,you
43,13,15,sit,sit
43,13,16,firmly,firmly
43,13,17,upon,upon
43,13,18,"them,",them
43,13,19,and,and
43,13,20,"say,",say
43,13,21,“Glory,glory
43,13,22,be,be
43,13,23,to,to
43,13,24,Him,him
43,13,25,Who,who
43,13,26,placed,placed
43,13,27,these,these
43,13,28,at,at
43,13,29,our,our
43,13,30,service;,service
43,13,31,surely,surely
43,13,32,we,we
43,13,33,could,could
43,13,34,not,not
43,13,35,have,have
43,13,36,done,done
43,13,37,it,it
43,13,38,by,by
43,13,39,ourselves.,ourselves
43,14,0,And,and
43,14,1,"surely,",surely
43,14,2,to,to
43,14,3,our,our
43,14,4,Lord,lord
43,14,5,we,we
43,14,6,will,will
43,14,7,return.”,return
43,15,0,Yet,yet
43,15,1,they,they
43,15,2,turn,turn
43,15,3,one,one
43,15,4,of,of
43,15,5,His,his
43,15,6,servants,servants
43,15,7,into,into
43,15,8,a,a
43,15,9,part,part
43,15,10,of,of
43,15,11,Him.,him
43,15,12,Man,man
43,15,13,is,is
43,15,14,clearly,clearly
43,15,15,ungrateful.,ungrateful
43,16,0,Or,or
43,16,1,has,has
43,16,2,He,he
43,16,3,chosen,chosen
43,16,4,for,for
43,16,5,Himself,himself
43,16,6,daughters,daughters
43,16,7,from,from
43,16,8,what,what
43,16,9,He,he
43,16,10,"creates,",creates
43,16,11,and,and
43,16,12,favored,favored
43,16,13,you,you
43,16,14,with,with
43,16,15,sons?,sons
43,17,0,Yet,yet
43,17,1,when,when
43,17,2,one,one
43,17,3,of,of
43,17,4,them,them
43,17,5,is,is
43,17,6,given,given
43,17,7,news,news
43,17,8,of,of
43,17,9,what,what
43,17,10,he,he
43,17,11,attributes,attributes
43,17,12,to,to
43,17,13,the,the
43,17,14,Most,most
43,17,15,"Gracious,",gracious
43,17,16,his,his
43,17,17,face,face
43,17,18,"darkens,",darkens
43,17,19,and,and
43,17,20,he,he
43,17,21,suppresses,suppresses
43,17,22,grief.,grief
43,18,0,“Someone,someone
43,18,1,brought,brought
43,18,2,up,up
43,18,3,to,to
43,18,4,be,be
43,18,5,"beautiful,",beautiful
43,18,6,and,and
43,18,7,unable,unable
43,18,8,to,to
43,18,9,help,help
43,18,10,in,in
43,18,11,a,a
43,18,12,fight?”,fight
43,19,0,And,and
43,19,1,they,they
43,19,2,appoint,appoint
43,19,3,the,the
43,19,4,"angels,",angels
43,19,5,who,who
43,19,6,are,are
43,19,7,servants,servants
43,19,8,to,to
43,19,9,the,the
43,19,10,Most,most
43,19,11,"Gracious,",gracious
43,19,12,as,as
43,19,13,females.,females
43,19,14,Have,have
43,19,15,they,they
43,19,16,witnessed,witnessed
43,19,17,their,their
43,19,18,creation?,creation
43,19,19,Their,their
43,19,20,claim,claim
43,19,21,will,will
43,19,22,be,be
43,19,23,"recorded,",recorded
43,19,24,and,and
43,19,25,they,they
43,19,26,will,will
43,19,27,be,be
43,19,28,questioned.,questioned
43,20,0,And,and
43,20,1,they,they
43,20,2,"say,",say
43,20,3,“Had,had
43,20,4,the,the
43,20,5,Most,most
43,20,6,Gracious,gracious
43,20,7,"willed,",willed
43,20,8,we,we
43,20,9,would,would
43,20,10,not,not
43,20,11,have,have
43,20,12,worshiped,worshiped
43,20,13,them.”,them
43,20,14,But,but
43,20,15,they,they
43,20,16,have,have
43,20,17,no,no
43,20,18,knowledge,knowledge
43,20,19,of,of
43,20,20,that;,that
43,20,21,they,they
43,20,22,are,are
43,20,23,merely,merely
43,20,24,guessing.,guessing
43,21,0,Or,or
43,21,1,have,have
43,21,2,We,we
43,21,3,given,given
43,21,4,them,them
43,21,5,a,a
43,21,6,book,book
43,21,7,prior,prior
43,21,8,to,to
43,21,9,this,this
43,21,10,"one,",one
43,21,11,to,to
43,21,12,which,which
43,21,13,they,they
43,21,14,adhere?,adhere
43,22,0,But,but
43,22,1,they,they
43,22,2,"say,",say
43,22,3,“We,we
43,22,4,found,found
43,22,5,our,our
43,22,6,parents,parents
43,22,7,on,on
43,22,8,a,a
43,22,9,"course,",course
43,22,10,and,and
43,22,11,we,we
43,22,12,are,are
43,22,13,guided,guided
43,22,14,in,in
43,22,15,their,their
43,22,16,footsteps.”,footsteps
43,23,0,"Likewise,",likewise
43,23,1,We,we
43,23,2,sent,sent
43,23,3,no,no
43,23,4,warner,warner
43,23,5,before,before
43,23,6,you,you
43,23,7,to,to
43,23,8,any,any
43,23,9,"town,",town
43,23,10,but,but
43,23,11,the,the
43,23,12,wealthy,wealthy
43,23,13,among,among
43,23,14,them,them
43,23,15,"said,",said
43,23,16,“We,we
43,23,17,found,found
43,23,18,our,our
43,23,19,parents,parents
43,23,20,on,on
43,23,21,a,a
43,23,22,"course,",course
43,23,23,and,and
43,23,24,we,we
43,23,25,are,are
43,23,26,following,following
43,23,27,in,in
43,23,28,their,their
43,23,29,footsteps.”,footsteps
43,24,0,He,he
43,24,1,would,would
43,24,2,"say,",say
43,24,3,“Even,even
43,24,4,if,if
43,24,5,I,i
43,24,6,bring,bring
43,24,7,you,you
43,24,8,better,better
43,24,9,guidance,guidance
43,24,10,than,than
43,24,11,what,what
43,24,12,you,you
43,24,13,found,found
43,24,14,your,your
43,24,15,parents,parents
43,24,16,following?”,following
43,24,17,They,they
43,24,18,would,would
43,24,19,"say,",say
43,24,20,“We,we
43,24,21,reject,reject
43,24,22,what,what
43,24,23,you,you
43,24,24,are,are
43,24,25,sent,sent
43,24,26,with.”,with
43,25,0,So,so
43,25,1,We,we
43,25,2,wreaked,wreaked
43,25,3,vengeance,vengeance
43,25,4,upon,upon
43,25,5,them.,them
43,25,6,"Behold,",behold
43,25,7,"then,",then
43,25,8,what,what
43,25,9,was,was
43,25,10,the,the
43,25,11,fate,fate
43,25,12,of,of
43,25,13,those,those
43,25,14,who,who
43,25,15,deny.,deny
43,26,0,When,when
43,26,1,Abraham,abraham
43,26,2,said,said
43,26,3,to,to
43,26,4,his,his
43,26,5,father,father
43,26,6,and,and
43,26,7,his,his
43,26,8,"people,",people
43,26,9,“I,i
43,26,10,am,am
43,26,11,innocent,innocent
43,26,12,of,of
43,26,13,what,what
43,26,14,you,you
43,26,15,worship.,worship
43,27,0,Except,except
43,27,1,for,for
43,27,2,He,he
43,27,3,who,who
43,27,4,created,created
43,27,5,"me,",me
43,27,6,for,for
43,27,7,He,he
43,27,8,will,will
43,27,9,guide,guide
43,27,10,me.”,me
43,28,0,And,and
43,28,1,he,he
43,28,2,made,made
43,28,3,it,it
43,28,4,an,an
43,28,5,enduring,enduring
43,28,6,word,word
43,28,7,in,in
43,28,8,his,his
43,28,9,"progeny,",progeny
43,28,10,so,so
43,28,11,that,that
43,28,12,they,they
43,28,13,may,may
43,28,14,return.,return
43,29,0,I,i
43,29,1,gave,gave
43,29,2,these,these
43,29,3,and,and
43,29,4,their,their
43,29,5,forefathers,forefathers
43,29,6,some,some
43,29,7,"enjoyment,",enjoyment
43,29,8,until,until
43,29,9,the,the
43,29,10,truth,truth
43,29,11,and,and
43,29,12,a,a
43,29,13,manifest,manifest
43,29,14,messenger,messenger
43,29,15,came,came
43,29,16,to,to
43,29,17,them.,them
43,30,0,But,but
43,30,1,when,when
43,30,2,the,the
43,30,3,truth,truth
43,30,4,came,came
43,30,5,to,to
43,30,6,"them,",them
43,30,7,they,they
43,30,8,"said,",said
43,30,9,“This,this
43,30,10,is,is
43,30,11,"sorcery,",sorcery
43,30,12,and,and
43,30,13,we,we
43,30,14,refuse,refuse
43,30,15,to,to
43,30,16,believe,believe
43,30,17,in,in
43,30,18,it.”,it
43,31,0,They,they
43,31,1,also,also
43,31,2,"said,",said
43,31,3,“If,if
43,31,4,only,only
43,31,5,this,this
43,31,6,Quran,quran
43,31,7,was,was
43,31,8,sent,sent
43,31,9,down,down
43,31,10,to,to
43,31,11,a,a
43,31,12,man,man
43,31,13,of,of
43,31,14,importance,importance
43,31,15,from,from
43,31,16,the,the
43,31,17,two,two
43,31,18,cities.”,cities
43,32,0,Is,is
43,32,1,it,it
43,32,2,they,they
43,32,3,who,who
43,32,4,allocate,allocate
43,32,5,the,the
43,32,6,mercy,mercy
43,32,7,of,of
43,32,8,your,your
43,32,9,Lord?,lord
43,32,10,It,it
43,32,11,is,is
43,32,12,We,we
43,32,13,who,who
43,32,14,have,have
43,32,15,allocated,allocated
43,32,16,their,their
43,32,17,livelihood,livelihood
43,32,18,in,in
43,32,19,this,this
43,32,20,"life,",life
43,32,21,and,and
43,32,22,We,we
43,32,23,elevated,elevated
43,32,24,some,some
43,32,25,of,of
43,32,26,them,them
43,32,27,in,in
43,32,28,rank,rank
43,32,29,above,above
43,32,30,"others,",others
43,32,31,that,that
43,32,32,some,some
43,32,33,of,of
43,32,34,them,them
43,32,35,would,would
43,32,36,take,take
43,32,37,others,others
43,32,38,in,in
43,32,39,service.,service
43,32,40,But,but
43,32,41,your,your
43,32,42,Lord’s,lords
43,32,43,mercy,mercy
43,32,44,is,is
43,32,45,better,better
43,32,46,than,than
43,32,47,what,what
43,32,48,they,they
43,32,49,amass.,amass
43,33,0,Were,were
43,33,1,it,it
43,33,2,not,not
43,33,3,that,that
43,33,4,humanity,humanity
43,33,5,would,would
43,33,6,become,become
43,33,7,a,a
43,33,8,single,single
43,33,9,"community,",community
43,33,10,We,we
43,33,11,would,would
43,33,12,have,have
43,33,13,provided,provided
43,33,14,those,those
43,33,15,who,who
43,33,16,disbelieve,disbelieve
43,33,17,in,in
43,33,18,the,the
43,33,19,Most,most
43,33,20,Gracious,gracious
43,33,21,with,with
43,33,22,roofs,roofs
43,33,23,of,of
43,33,24,silver,silver
43,33,25,to,to
43,33,26,their,their
43,33,27,"houses,",houses
43,33,28,and,and
43,33,29,stairways,stairways
43,33,30,by,by
43,33,31,which,which
43,33,32,they,they
43,33,33,ascend.,ascend
43,34,0,And,and
43,34,1,doors,doors
43,34,2,to,to
43,34,3,their,their
43,34,4,"houses,",houses
43,34,5,and,and
43,34,6,furnishings,furnishings
43,34,7,on,on
43,34,8,which,which
43,34,9,they,they
43,34,10,recline.,recline
43,35,0,And,and
43,35,1,decorations.,decorations
43,35,2,Yet,yet
43,35,3,all,all
43,35,4,that,that
43,35,5,is,is
43,35,6,nothing,nothing
43,35,7,but,but
43,35,8,the,the
43,35,9,stuff,stuff
43,35,10,of,of
43,35,11,this,this
43,35,12,life.,life
43,35,13,Yet,yet
43,35,14,the,the
43,35,15,"Hereafter,",hereafter
43,35,16,with,with
43,35,17,your,your
43,35,18,"Lord,",lord
43,35,19,is,is
43,35,20,for,for
43,35,21,the,the
43,35,22,righteous.,righteous
43,36,0,Whoever,whoever
43,36,1,shuns,shuns
43,36,2,the,the
43,36,3,remembrance,remembrance
43,36,4,of,of
43,36,5,the,the
43,36,6,Most,most
43,36,7,"Gracious,",gracious
43,36,8,We,we
43,36,9,assign,assign
43,36,10,for,for
43,36,11,him,him
43,36,12,a,a
43,36,13,"devil,",devil
43,36,14,to,to
43,36,15,be,be
43,36,16,his,his
43,36,17,companion.,companion
43,37,0,They,they
43,37,1,hinder,hinder
43,37,2,them,them
43,37,3,from,from
43,37,4,the,the
43,37,5,"path,",path
43,37,6,though,though
43,37,7,they,they
43,37,8,think,think
43,37,9,they,they
43,37,10,are,are
43,37,11,guided.,guided
43,38,0,"Until,",until
43,38,1,when,when
43,38,2,He,he
43,38,3,comes,comes
43,38,4,to,to
43,38,5,"Us,",us
43,38,6,he,he
43,38,7,will,will
43,38,8,"say,",say
43,38,9,“If,if
43,38,10,only,only
43,38,11,there,there
43,38,12,were,were
43,38,13,between,between
43,38,14,me,me
43,38,15,and,and
43,38,16,you,you
43,38,17,the,the
43,38,18,distance,distance
43,38,19,of,of
43,38,20,the,the
43,38,21,two,two
43,38,22,Easts.”,easts
43,38,23,What,what
43,38,24,an,an
43,38,25,evil,evil
43,38,26,companion!,companion
43,39,0,It,it
43,39,1,will,will
43,39,2,not,not
43,39,3,benefit,benefit
43,39,4,you,you
43,39,5,on,on
43,39,6,that,that
43,39,7,"Day,",day
43,39,8,since,since
43,39,9,you,you
43,39,10,did,did
43,39,11,wrong.,wrong
43,39,12,You,you
43,39,13,are,are
43,39,14,partners,partners
43,39,15,in,in
43,39,16,the,the
43,39,17,suffering.,suffering
43,40,0,Can,can
43,40,1,you,you
43,40,2,make,make
43,40,3,the,the
43,40,4,deaf,deaf
43,40,5,"hear,",hear
43,40,6,or,or
43,40,7,guide,guide
43,40,8,the,the
43,40,9,"blind,",blind
43,40,10,and,and
43,40,11,him,him
43,40,12,who,who
43,40,13,is,is
43,40,14,in,in
43,40,15,evident,evident
43,40,16,error?,error
43,41,0,Even,even
43,41,1,if,if
43,41,2,We,we
43,41,3,take,take
43,41,4,you,you
43,41,5,"away,",away
43,41,6,We,we
43,41,7,will,will
43,41,8,wreak,wreak
43,41,9,vengeance,vengeance
43,41,10,upon,upon
43,41,11,them.,them
43,42,0,Or,or
43,42,1,show,show
43,42,2,you,you
43,42,3,what,what
43,42,4,We,we
43,42,5,have,have
43,42,6,promised,promised
43,42,7,them;,them
43,42,8,for,for
43,42,9,We,we
43,42,10,have,have
43,42,11,absolute,absolute
43,42,12,power,power
43,42,13,over,over
43,42,14,them.,them
43,43,0,So,so
43,43,1,adhere,adhere
43,43,2,to,to
43,43,3,what,what
43,43,4,is,is
43,43,5,revealed,revealed
43,43,6,to,to
43,43,7,you.,you
43,43,8,You,you
43,43,9,are,are
43,43,10,upon,upon
43,43,11,a,a
43,43,12,straight,straight
43,43,13,path.,path
43,44,0,It,it
43,44,1,is,is
43,44,2,a,a
43,44,3,message,message
43,44,4,for,for
43,44,5,"you,",you
43,44,6,and,and
43,44,7,for,for
43,44,8,your,your
43,44,9,people;,people
43,44,10,and,and
43,44,11,you,you
43,44,12,will,will
43,44,13,be,be
43,44,14,questioned.,questioned
43,45,0,Ask,ask
43,45,1,those,those
43,45,2,of,of
43,45,3,Our,our
43,45,4,messengers,messengers
43,45,5,We,we
43,45,6,sent,sent
43,45,7,before,before
43,45,8,you:,you
43,45,9,“Did,did
43,45,10,We,we
43,45,11,appoint,appoint
43,45,12,gods,gods
43,45,13,besides,besides
43,45,14,the,the
43,45,15,Most,most
43,45,16,Gracious,gracious
43,45,17,to,to
43,45,18,be,be
43,45,19,worshiped?”,worshiped
43,46,0,We,we
43,46,1,sent,sent
43,46,2,Moses,moses
43,46,3,with,with
43,46,4,Our,our
43,46,5,revelations,revelations
43,46,6,to,to
43,46,7,Pharaoh,pharaoh
43,46,8,and,and
43,46,9,his,his
43,46,10,dignitaries.,dignitaries
43,46,11,He,he
43,46,12,"said,",said
43,46,13,“I,i
43,46,14,am,am
43,46,15,the,the
43,46,16,Messenger,messenger
43,46,17,of,of
43,46,18,the,the
43,46,19,Lord,lord
43,46,20,of,of
43,46,21,the,the
43,46,22,Worlds.”,worlds
43,47,0,But,but
43,47,1,when,when
43,47,2,he,he
43,47,3,showed,showed
43,47,4,them,them
43,47,5,Our,our
43,47,6,"signs,",signs
43,47,7,they,they
43,47,8,started,started
43,47,9,laughing,laughing
43,47,10,at,at
43,47,11,them.,them
43,48,0,Each,each
43,48,1,sign,sign
43,48,2,We,we
43,48,3,showed,showed
43,48,4,them,them
43,48,5,was,was
43,48,6,more,more
43,48,7,marvelous,marvelous
43,48,8,than,than
43,48,9,its,its
43,48,10,counterpart.,counterpart
43,48,11,And,and
43,48,12,We,we
43,48,13,afflicted,afflicted
43,48,14,them,them
43,48,15,with,with
43,48,16,the,the
43,48,17,"plagues,",plagues
43,48,18,so,so
43,48,19,that,that
43,48,20,they,they
43,48,21,may,may
43,48,22,repent.,repent
43,49,0,They,they
43,49,1,"said,",said
43,49,2,“O,o
43,49,3,"sorcerer,",sorcerer
43,49,4,pray,pray
43,49,5,to,to
43,49,6,your,your
43,49,7,Lord,lord
43,49,8,for,for
43,49,9,"us,",us
43,49,10,according,according
43,49,11,to,to
43,49,12,His,his
43,49,13,pledge,pledge
43,49,14,to,to
43,49,15,"you,",you
43,49,16,and,and
43,49,17,then,then
43,49,18,we,we
43,49,19,will,will
43,49,20,be,be
43,49,21,guided.”,guided
43,50,0,But,but
43,50,1,when,when
43,50,2,We,we
43,50,3,lifted,lifted
43,50,4,the,the
43,50,5,torment,torment
43,50,6,from,from
43,50,7,"them,",them
43,50,8,they,they
43,50,9,immediately,immediately
43,50,10,broke,broke
43,50,11,their,their
43,50,12,promise.,promise
43,51,0,Pharaoh,pharaoh
43,51,1,proclaimed,proclaimed
43,51,2,among,among
43,51,3,his,his
43,51,4,"people,",people
43,51,5,"saying,",saying
43,51,6,“O,o
43,51,7,my,my
43,51,8,"people,",people
43,51,9,do,do
43,51,10,I,i
43,51,11,not,not
43,51,12,own,own
43,51,13,the,the
43,51,14,Kingdom,kingdom
43,51,15,of,of
43,51,16,"Egypt,",egypt
43,51,17,and,and
43,51,18,these,these
43,51,19,rivers,rivers
43,51,20,flow,flow
43,51,21,beneath,beneath
43,51,22,me?,me
43,51,23,Do,do
43,51,24,you,you
43,51,25,not,not
43,51,26,see?,see
43,52,0,Am,am
43,52,1,I,i
43,52,2,not,not
43,52,3,better,better
43,52,4,than,than
43,52,5,this,this
43,52,6,miserable,miserable
43,52,7,"wretch,",wretch
43,52,8,who,who
43,52,9,can,can
43,52,10,barely,barely
43,52,11,express,express
43,52,12,himself?,himself
43,53,0,Why,why
43,53,1,are,are
43,53,2,bracelets,bracelets
43,53,3,of,of
43,53,4,gold,gold
43,53,5,not,not
43,53,6,dropped,dropped
43,53,7,on,on
43,53,8,"him,",him
43,53,9,or,or
43,53,10,they,they
43,53,11,angels,angels
43,53,12,came,came
43,53,13,with,with
43,53,14,him,him
43,53,15,in,in
43,53,16,procession?”,procession
43,54,0,Thus,thus
43,54,1,he,he
43,54,2,fooled,fooled
43,54,3,his,his
43,54,4,"people,",people
43,54,5,and,and
43,54,6,they,they
43,54,7,obeyed,obeyed
43,54,8,him.,him
43,54,9,They,they
43,54,10,were,were
43,54,11,wicked,wicked
43,54,12,people.,people
43,55,0,And,and
43,55,1,when,when
43,55,2,they,they
43,55,3,provoked,provoked
43,55,4,Our,our
43,55,5,"wrath,",wrath
43,55,6,We,we
43,55,7,took,took
43,55,8,retribution,retribution
43,55,9,from,from
43,55,10,"them,",them
43,55,11,and,and
43,55,12,We,we
43,55,13,drowned,drowned
43,55,14,them,them
43,55,15,all.,all
43,56,0,Thus,thus
43,56,1,We,we
43,56,2,made,made
43,56,3,them,them
43,56,4,a,a
43,56,5,precedent,precedent
43,56,6,and,and
43,56,7,an,an
43,56,8,example,example
43,56,9,for,for
43,56,10,the,the
43,56,11,others.,others
43,57,0,And,and
43,57,1,when,when
43,57,2,the,the
43,57,3,son,son
43,57,4,of,of
43,57,5,Mary,mary
43,57,6,was,was
43,57,7,cited,cited
43,57,8,as,as
43,57,9,an,an
43,57,10,"example,",example
43,57,11,your,your
43,57,12,people,people
43,57,13,opposed.,opposed
43,58,0,They,they
43,58,1,"said,",said
43,58,2,“Are,are
43,58,3,our,our
43,58,4,gods,gods
43,58,5,"better,",better
43,58,6,or,or
43,58,7,he?”,he
43,58,8,They,they
43,58,9,cited,cited
43,58,10,him,him
43,58,11,only,only
43,58,12,for,for
43,58,13,argument.,argument
43,58,14,In,in
43,58,15,"fact,",fact
43,58,16,they,they
43,58,17,are,are
43,58,18,a,a
43,58,19,quarrelsome,quarrelsome
43,58,20,people.,people
43,59,0,He,he
43,59,1,was,was
43,59,2,just,just
43,59,3,a,a
43,59,4,servant,servant
43,59,5,whom,whom
43,59,6,We,we
43,59,7,"blessed,",blessed
43,59,8,and,and
43,59,9,We,we
43,59,10,made,made
43,59,11,him,him
43,59,12,an,an
43,59,13,example,example
43,59,14,for,for
43,59,15,the,the
43,59,16,Children,children
43,59,17,of,of
43,59,18,Israel.,israel
43,60,0,Had,had
43,60,1,We,we
43,60,2,"willed,",willed
43,60,3,We,we
43,60,4,would,would
43,60,5,have,have
43,60,6,made,made
43,60,7,of,of
43,60,8,you,you
43,60,9,angels,angels
43,60,10,to,to
43,60,11,be,be
43,60,12,successors,successors
43,60,13,on,on
43,60,14,earth.,earth
43,61,0,He,he
43,61,1,is,is
43,61,2,a,a
43,61,3,portent,portent
43,61,4,of,of
43,61,5,the,the
43,61,6,"Hour,",hour
43,61,7,so,so
43,61,8,have,have
43,61,9,no,no
43,61,10,doubt,doubt
43,61,11,about,about
43,61,12,"it,",it
43,61,13,and,and
43,61,14,follow,follow
43,61,15,Me.,me
43,61,16,This,this
43,61,17,is,is
43,61,18,a,a
43,61,19,straight,straight
43,61,20,way.,way
43,62,0,And,and
43,62,1,let,let
43,62,2,not,not
43,62,3,Satan,satan
43,62,4,divert,divert
43,62,5,you.,you
43,62,6,He,he
43,62,7,is,is
43,62,8,an,an
43,62,9,open,open
43,62,10,enemy,enemy
43,62,11,to,to
43,62,12,you.,you
43,63,0,When,when
43,63,1,Jesus,jesus
43,63,2,came,came
43,63,3,with,with
43,63,4,the,the
43,63,5,"clarifications,",clarifications
43,63,6,he,he
43,63,7,"said,",said
43,63,8,“I,i
43,63,9,have,have
43,63,10,come,come
43,63,11,to,to
43,63,12,you,you
43,63,13,with,with
43,63,14,"wisdom,",wisdom
43,63,15,and,and
43,63,16,to,to
43,63,17,clarify,clarify
43,63,18,for,for
43,63,19,you,you
43,63,20,some,some
43,63,21,of,of
43,63,22,what,what
43,63,23,you,you
43,63,24,differ,differ
43,63,25,about.,about
43,63,26,So,so
43,63,27,fear,fear
43,63,28,"God,",god
43,63,29,and,and
43,63,30,obey,obey
43,63,31,me.,me
43,64,0,God,god
43,64,1,is,is
43,64,2,my,my
43,64,3,Lord,lord
43,64,4,and,and
43,64,5,your,your
43,64,6,"Lord,",lord
43,64,7,so,so
43,64,8,worship,worship
43,64,9,Him—this,himthis
43,64,10,is,is
43,64,11,a,a
43,64,12,straight,straight
43,64,13,path.”,path
43,65,0,But,but
43,65,1,the,the
43,65,2,factions,factions
43,65,3,differed,differed
43,65,4,among,among
43,65,5,themselves.,themselves
43,65,6,So,so
43,65,7,woe,woe
43,65,8,to,to
43,65,9,the,the
43,65,10,wrongdoers,wrongdoers
43,65,11,from,from
43,65,12,the,the
43,65,13,suffering,suffering
43,65,14,of,of
43,65,15,a,a
43,65,16,painful,painful
43,65,17,Day.,day
43,66,0,Are,are
43,66,1,they,they
43,66,2,only,only
43,66,3,waiting,waiting
43,66,4,for,for
43,66,5,the,the
43,66,6,Hour,hour
43,66,7,to,to
43,66,8,come,come
43,66,9,upon,upon
43,66,10,them,them
43,66,11,"suddenly,",suddenly
43,66,12,while,while
43,66,13,they,they
43,66,14,are,are
43,66,15,unaware?,unaware
43,67,0,On,on
43,67,1,that,that
43,67,2,"Day,",day
43,67,3,friends,friends
43,67,4,will,will
43,67,5,be,be
43,67,6,enemies,enemies
43,67,7,of,of
43,67,8,one,one
43,67,9,"another,",another
43,67,10,except,except
43,67,11,for,for
43,67,12,the,the
43,67,13,righteous.,righteous
43,68,0,O,o
43,68,1,My,my
43,68,2,"servants,",servants
43,68,3,you,you
43,68,4,have,have
43,68,5,nothing,nothing
43,68,6,to,to
43,68,7,fear,fear
43,68,8,on,on
43,68,9,that,that
43,68,10,"Day,",day
43,68,11,nor,nor
43,68,12,will,will
43,68,13,you,you
43,68,14,grieve.,grieve
43,69,0,Those,those
43,69,1,who,who
43,69,2,believed,believed
43,69,3,in,in
43,69,4,Our,our
43,69,5,"revelations,",revelations
43,69,6,and,and
43,69,7,were,were
43,69,8,submissive.,submissive
43,70,0,Enter,enter
43,70,1,the,the
43,70,2,"Garden,",garden
43,70,3,you,you
43,70,4,and,and
43,70,5,your,your
